"Plot Title: SBLO1_365_20020047"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20020047, SEN S/N: 20020047, LBL: celsius)","Coupler Detached (LGR S/N: 20020047)","Coupler Attached (LGR S/N: 20020047)","Host Connected (LGR S/N: 20020047)","End Of File (LGR S/N: 20020047)"
1,07/05/18 12:00:00 PM,29.690,Logged,,,
2,07/05/18 12:30:00 PM,30.066,,,,
3,07/05/18 01:00:00 PM,30.520,,,,
4,07/05/18 01:30:00 PM,30.596,,,,
5,07/05/18 02:00:00 PM,30.950,,,,
6,07/05/18 02:30:00 PM,31.052,,,,
7,07/05/18 03:00:00 PM,31.204,,,,
8,07/05/18 03:30:00 PM,31.331,,,,
9,07/05/18 04:00:00 PM,31.306,,,,
10,07/05/18 04:30:00 PM,31.179,,,,
11,07/05/18 05:00:00 PM,31.153,,,,
12,07/05/18 05:30:00 PM,30.874,,,,
13,07/05/18 06:00:00 PM,30.672,,,,
14,07/05/18 06:30:00 PM,30.469,,,,
15,07/05/18 07:00:00 PM,30.217,,,,
16,07/05/18 07:30:00 PM,29.941,,,,
17,07/05/18 08:00:00 PM,29.665,,,,
18,07/05/18 08:30:00 PM,29.365,,,,
19,07/05/18 09:00:00 PM,29.115,,,,
20,07/05/18 09:30:00 PM,28.916,,,,
21,07/05/18 10:00:00 PM,28.742,,,,
22,07/05/18 10:30:00 PM,28.568,,,,
23,07/05/18 11:00:00 PM,28.419,,,,
24,07/05/18 11:30:00 PM,28.295,,,,
25,07/06/18 12:00:00 AM,28.122,,,,
26,07/06/18 12:30:00 AM,27.998,,,,
27,07/06/18 01:00:00 AM,27.875,,,,
28,07/06/18 01:30:00 AM,27.727,,,,
29,07/06/18 02:00:00 AM,27.579,,,,
30,07/06/18 02:30:00 AM,27.481,,,,
31,07/06/18 03:00:00 AM,27.358,,,,
32,07/06/18 03:30:00 AM,27.284,,,,
33,07/06/18 04:00:00 AM,27.186,,,,
34,07/06/18 04:30:00 AM,27.087,,,,
35,07/06/18 05:00:00 AM,26.965,,,,
36,07/06/18 05:30:00 AM,26.891,,,,
37,07/06/18 06:00:00 AM,26.867,,,,
38,07/06/18 06:30:00 AM,26.842,,,,
39,07/06/18 07:00:00 AM,26.818,,,,
40,07/06/18 07:30:00 AM,26.769,,,,
41,07/06/18 08:00:00 AM,26.720,,,,
42,07/06/18 08:30:00 AM,26.671,,,,
43,07/06/18 09:00:00 AM,26.671,,,,
44,07/06/18 09:30:00 AM,26.524,,,,
45,07/06/18 10:00:00 AM,26.426,,,,
46,07/06/18 10:30:00 AM,26.426,,,,
47,07/06/18 11:00:00 AM,26.426,,,,
48,07/06/18 11:30:00 AM,26.378,,,,
49,07/06/18 12:00:00 PM,26.353,,,,
50,07/06/18 12:30:00 PM,26.500,,,,
51,07/06/18 01:00:00 PM,26.940,,,,
52,07/06/18 01:30:00 PM,27.063,,,,
53,07/06/18 02:00:00 PM,27.087,,,,
54,07/06/18 02:30:00 PM,27.112,,,,
55,07/06/18 03:00:00 PM,27.063,,,,
56,07/06/18 03:30:00 PM,27.136,,,,
57,07/06/18 04:00:00 PM,27.112,,,,
58,07/06/18 04:30:00 PM,27.038,,,,
59,07/06/18 05:00:00 PM,26.965,,,,
60,07/06/18 05:30:00 PM,26.916,,,,
61,07/06/18 06:00:00 PM,26.891,,,,
62,07/06/18 06:30:00 PM,26.402,,,,
63,07/06/18 07:00:00 PM,26.036,,,,
64,07/06/18 07:30:00 PM,25.574,,,,
65,07/06/18 08:00:00 PM,25.234,,,,
66,07/06/18 08:30:00 PM,24.919,,,,
67,07/06/18 09:00:00 PM,24.581,,,,
68,07/06/18 09:30:00 PM,24.291,,,,
69,07/06/18 10:00:00 PM,23.978,,,,
70,07/06/18 10:30:00 PM,23.713,,,,
71,07/06/18 11:00:00 PM,23.448,,,,
72,07/06/18 11:30:00 PM,23.136,,,,
73,07/07/18 12:00:00 AM,22.896,,,,
74,07/07/18 12:30:00 AM,22.585,,,,
75,07/07/18 01:00:00 AM,22.345,,,,
76,07/07/18 01:30:00 AM,22.106,,,,
77,07/07/18 02:00:00 AM,21.891,,,,
78,07/07/18 02:30:00 AM,21.700,,,,
79,07/07/18 03:00:00 AM,21.557,,,,
80,07/07/18 03:30:00 AM,21.342,,,,
81,07/07/18 04:00:00 AM,21.151,,,,
82,07/07/18 04:30:00 AM,21.008,,,,
83,07/07/18 05:00:00 AM,20.841,,,,
84,07/07/18 05:30:00 AM,20.674,,,,
85,07/07/18 06:00:00 AM,20.579,,,,
86,07/07/18 06:30:00 AM,20.460,,,,
87,07/07/18 07:00:00 AM,20.317,,,,
88,07/07/18 07:30:00 AM,20.388,,,,
89,07/07/18 08:00:00 AM,20.531,,,,
90,07/07/18 08:30:00 AM,20.722,,,,
91,07/07/18 09:00:00 AM,20.841,,,,
92,07/07/18 09:30:00 AM,21.079,,,,
93,07/07/18 10:00:00 AM,21.413,,,,
94,07/07/18 10:30:00 AM,21.724,,,,
95,07/07/18 11:00:00 AM,22.154,,,,
96,07/07/18 11:30:00 AM,22.633,,,,
97,07/07/18 12:00:00 PM,23.088,,,,
98,07/07/18 12:30:00 PM,23.593,,,,
99,07/07/18 01:00:00 PM,24.146,,,,
100,07/07/18 01:30:00 PM,24.581,,,,
101,07/07/18 02:00:00 PM,24.895,,,,
102,07/07/18 02:30:00 PM,25.137,,,,
103,07/07/18 03:00:00 PM,25.283,,,,
104,07/07/18 03:30:00 PM,25.453,,,,
105,07/07/18 04:00:00 PM,25.695,,,,
106,07/07/18 04:30:00 PM,25.720,,,,
107,07/07/18 05:00:00 PM,25.671,,,,
108,07/07/18 05:30:00 PM,25.550,,,,
109,07/07/18 06:00:00 PM,25.355,,,,
110,07/07/18 06:30:00 PM,25.210,,,,
111,07/07/18 07:00:00 PM,25.016,,,,
112,07/07/18 07:30:00 PM,24.798,,,,
113,07/07/18 08:00:00 PM,24.605,,,,
114,07/07/18 08:30:00 PM,24.388,,,,
115,07/07/18 09:00:00 PM,24.171,,,,
116,07/07/18 09:30:00 PM,23.978,,,,
117,07/07/18 10:00:00 PM,23.761,,,,
118,07/07/18 10:30:00 PM,23.593,,,,
119,07/07/18 11:00:00 PM,23.400,,,,
120,07/07/18 11:30:00 PM,23.232,,,,
121,07/08/18 12:00:00 AM,23.088,,,,
122,07/08/18 12:30:00 AM,22.896,,,,
123,07/08/18 01:00:00 AM,22.753,,,,
124,07/08/18 01:30:00 AM,22.609,,,,
125,07/08/18 02:00:00 AM,22.417,,,,
126,07/08/18 02:30:00 AM,22.274,,,,
127,07/08/18 03:00:00 AM,22.130,,,,
128,07/08/18 03:30:00 AM,21.963,,,,
129,07/08/18 04:00:00 AM,21.843,,,,
130,07/08/18 04:30:00 AM,21.700,,,,
131,07/08/18 05:00:00 AM,21.533,,,,
132,07/08/18 05:30:00 AM,21.390,,,,
133,07/08/18 06:00:00 AM,21.246,,,,
134,07/08/18 06:30:00 AM,21.199,,,,
135,07/08/18 07:00:00 AM,21.175,,,,
136,07/08/18 07:30:00 AM,21.294,,,,
137,07/08/18 08:00:00 AM,21.581,,,,
138,07/08/18 08:30:00 AM,21.963,,,,
139,07/08/18 09:00:00 AM,22.345,,,,
140,07/08/18 09:30:00 AM,22.657,,,,
141,07/08/18 10:00:00 AM,23.136,,,,
142,07/08/18 10:30:00 AM,23.424,,,,
143,07/08/18 11:00:00 AM,24.171,,,,
144,07/08/18 11:30:00 AM,24.557,,,,
145,07/08/18 12:00:00 PM,25.016,,,,
146,07/08/18 12:30:00 PM,25.404,,,,
147,07/08/18 01:00:00 PM,25.890,,,,
148,07/08/18 01:30:00 PM,26.231,,,,
149,07/08/18 02:00:00 PM,26.451,,,,
150,07/08/18 02:30:00 PM,26.916,,,,
151,07/08/18 03:00:00 PM,26.940,,,,
152,07/08/18 03:30:00 PM,26.989,,,,
153,07/08/18 04:00:00 PM,26.744,,,,
154,07/08/18 04:30:00 PM,26.793,,,,
155,07/08/18 05:00:00 PM,26.622,,,,
156,07/08/18 05:30:00 PM,26.426,,,,
157,07/08/18 06:00:00 PM,26.256,,,,
158,07/08/18 06:30:00 PM,26.134,,,,
159,07/08/18 07:00:00 PM,26.012,,,,
160,07/08/18 07:30:00 PM,25.793,,,,
161,07/08/18 08:00:00 PM,25.598,,,,
162,07/08/18 08:30:00 PM,25.380,,,,
163,07/08/18 09:00:00 PM,25.162,,,,
164,07/08/18 09:30:00 PM,24.968,,,,
165,07/08/18 10:00:00 PM,24.774,,,,
166,07/08/18 10:30:00 PM,24.605,,,,
167,07/08/18 11:00:00 PM,24.460,,,,
168,07/08/18 11:30:00 PM,24.291,,,,
169,07/09/18 12:00:00 AM,24.122,,,,
170,07/09/18 12:30:00 AM,23.954,,,,
171,07/09/18 01:00:00 AM,23.785,,,,
172,07/09/18 01:30:00 AM,23.593,,,,
173,07/09/18 02:00:00 AM,23.448,,,,
174,07/09/18 02:30:00 AM,23.304,,,,
175,07/09/18 03:00:00 AM,23.184,,,,
176,07/09/18 03:30:00 AM,23.040,,,,
177,07/09/18 04:00:00 AM,22.896,,,,
178,07/09/18 04:30:00 AM,22.729,,,,
179,07/09/18 05:00:00 AM,22.537,,,,
180,07/09/18 05:30:00 AM,22.393,,,,
181,07/09/18 06:00:00 AM,22.274,,,,
182,07/09/18 06:30:00 AM,22.202,,,,
183,07/09/18 07:00:00 AM,22.130,,,,
184,07/09/18 07:30:00 AM,22.226,,,,
185,07/09/18 08:00:00 AM,22.489,,,,
186,07/09/18 08:30:00 AM,22.800,,,,
187,07/09/18 09:00:00 AM,23.064,,,,
188,07/09/18 09:30:00 AM,23.497,,,,
189,07/09/18 10:00:00 AM,23.881,,,,
190,07/09/18 10:30:00 AM,24.243,,,,
191,07/09/18 11:00:00 AM,24.774,,,,
192,07/09/18 11:30:00 AM,25.331,,,,
193,07/09/18 12:00:00 PM,25.768,,,,
194,07/09/18 12:30:00 PM,26.158,,,,
195,07/09/18 01:00:00 PM,26.573,,,,
196,07/09/18 01:30:00 PM,26.793,,,,
197,07/09/18 02:00:00 PM,27.235,,,,
198,07/09/18 02:30:00 PM,27.431,,,,
199,07/09/18 03:00:00 PM,27.998,,,,
200,07/09/18 03:30:00 PM,27.899,,,,
201,07/09/18 04:00:00 PM,27.850,,,,
202,07/09/18 04:30:00 PM,27.801,,,,
203,07/09/18 05:00:00 PM,27.677,,,,
204,07/09/18 05:30:00 PM,27.481,,,,
205,07/09/18 06:00:00 PM,27.456,,,,
206,07/09/18 06:30:00 PM,27.308,,,,
207,07/09/18 07:00:00 PM,27.063,,,,
208,07/09/18 07:30:00 PM,26.818,,,,
209,07/09/18 08:00:00 PM,26.549,,,,
210,07/09/18 08:30:00 PM,26.280,,,,
211,07/09/18 09:00:00 PM,26.036,,,,
212,07/09/18 09:30:00 PM,25.817,,,,
213,07/09/18 10:00:00 PM,25.647,,,,
214,07/09/18 10:30:00 PM,25.477,,,,
215,07/09/18 11:00:00 PM,25.307,,,,
216,07/09/18 11:30:00 PM,25.162,,,,
217,07/10/18 12:00:00 AM,24.968,,,,
218,07/10/18 12:30:00 AM,24.774,,,,
219,07/10/18 01:00:00 AM,24.629,,,,
220,07/10/18 01:30:00 AM,24.484,,,,
221,07/10/18 02:00:00 AM,24.339,,,,
222,07/10/18 02:30:00 AM,24.219,,,,
223,07/10/18 03:00:00 AM,24.074,,,,
224,07/10/18 03:30:00 AM,23.930,,,,
225,07/10/18 04:00:00 AM,23.833,,,,
226,07/10/18 04:30:00 AM,23.713,,,,
227,07/10/18 05:00:00 AM,23.593,,,,
228,07/10/18 05:30:00 AM,23.448,,,,
229,07/10/18 06:00:00 AM,23.376,,,,
230,07/10/18 06:30:00 AM,23.328,,,,
231,07/10/18 07:00:00 AM,23.304,,,,
232,07/10/18 07:30:00 AM,23.376,,,,
233,07/10/18 08:00:00 AM,23.593,,,,
234,07/10/18 08:30:00 AM,23.857,,,,
235,07/10/18 09:00:00 AM,24.098,,,,
236,07/10/18 09:30:00 AM,24.122,,,,
237,07/10/18 10:00:00 AM,24.726,,,,
238,07/10/18 10:30:00 AM,25.065,,,,
239,07/10/18 11:00:00 AM,24.992,,,,
240,07/10/18 11:30:00 AM,25.016,,,,
241,07/10/18 12:00:00 PM,25.210,,,,
242,07/10/18 12:30:00 PM,25.817,,,,
243,07/10/18 01:00:00 PM,26.426,,,,
244,07/10/18 01:30:00 PM,26.989,,,,
245,07/10/18 02:00:00 PM,27.505,,,,
246,07/10/18 02:30:00 PM,27.407,,,,
247,07/10/18 03:00:00 PM,26.940,,,,
248,07/10/18 03:30:00 PM,26.744,,,,
249,07/10/18 04:00:00 PM,26.818,,,,
250,07/10/18 04:30:00 PM,26.646,,,,
251,07/10/18 05:00:00 PM,26.353,,,,
252,07/10/18 05:30:00 PM,26.304,,,,
253,07/10/18 06:00:00 PM,26.304,,,,
254,07/10/18 06:30:00 PM,26.256,,,,
255,07/10/18 07:00:00 PM,26.109,,,,
256,07/10/18 07:30:00 PM,25.939,,,,
257,07/10/18 08:00:00 PM,25.841,,,,
258,07/10/18 08:30:00 PM,25.671,,,,
259,07/10/18 09:00:00 PM,25.525,,,,
260,07/10/18 09:30:00 PM,25.380,,,,
261,07/10/18 10:00:00 PM,25.186,,,,
262,07/10/18 10:30:00 PM,24.992,,,,
263,07/10/18 11:00:00 PM,24.895,,,,
264,07/10/18 11:30:00 PM,24.750,,,,
265,07/11/18 12:00:00 AM,24.653,,,,
266,07/11/18 12:30:00 AM,24.508,,,,
267,07/11/18 01:00:00 AM,24.388,,,,
268,07/11/18 01:30:00 AM,24.243,,,,
269,07/11/18 02:00:00 AM,24.098,,,,
270,07/11/18 02:30:00 AM,23.930,,,,
271,07/11/18 03:00:00 AM,23.785,,,,
272,07/11/18 03:30:00 AM,23.641,,,,
273,07/11/18 04:00:00 AM,23.472,,,,
274,07/11/18 04:30:00 AM,23.280,,,,
275,07/11/18 05:00:00 AM,23.088,,,,
276,07/11/18 05:30:00 AM,22.920,,,,
277,07/11/18 06:00:00 AM,22.824,,,,
278,07/11/18 06:30:00 AM,22.729,,,,
279,07/11/18 07:00:00 AM,22.705,,,,
280,07/11/18 07:30:00 AM,22.681,,,,
281,07/11/18 08:00:00 AM,22.800,,,,
282,07/11/18 08:30:00 AM,22.968,,,,
283,07/11/18 09:00:00 AM,23.184,,,,
284,07/11/18 09:30:00 AM,23.376,,,,
285,07/11/18 10:00:00 AM,23.857,,,,
286,07/11/18 10:30:00 AM,24.219,,,,
287,07/11/18 11:00:00 AM,24.605,,,,
288,07/11/18 11:30:00 AM,25.040,,,,
289,07/11/18 12:00:00 PM,25.404,,,,
290,07/11/18 12:30:00 PM,26.012,,,,
291,07/11/18 01:00:00 PM,26.573,,,,
292,07/11/18 01:30:00 PM,27.038,,,,
293,07/11/18 02:00:00 PM,27.431,,,,
294,07/11/18 02:30:00 PM,27.924,,,,
295,07/11/18 03:00:00 PM,27.899,,,,
296,07/11/18 03:30:00 PM,27.998,,,,
297,07/11/18 04:00:00 PM,28.122,,,,
298,07/11/18 04:30:00 PM,28.048,,,,
299,07/11/18 05:00:00 PM,27.949,,,,
300,07/11/18 05:30:00 PM,27.727,,,,
301,07/11/18 06:00:00 PM,27.481,,,,
302,07/11/18 06:30:00 PM,27.235,,,,
303,07/11/18 07:00:00 PM,26.916,,,,
304,07/11/18 07:30:00 PM,26.622,,,,
305,07/11/18 08:00:00 PM,26.329,,,,
306,07/11/18 08:30:00 PM,26.036,,,,
307,07/11/18 09:00:00 PM,25.744,,,,
308,07/11/18 09:30:00 PM,25.453,,,,
309,07/11/18 10:00:00 PM,25.162,,,,
310,07/11/18 10:30:00 PM,24.895,,,,
311,07/11/18 11:00:00 PM,24.653,,,,
312,07/11/18 11:30:00 PM,24.412,,,,
313,07/12/18 12:00:00 AM,24.146,,,,
314,07/12/18 12:30:00 AM,23.881,,,,
315,07/12/18 01:00:00 AM,23.689,,,,
316,07/12/18 01:30:00 AM,23.497,,,,
317,07/12/18 02:00:00 AM,23.256,,,,
318,07/12/18 02:30:00 AM,23.088,,,,
319,07/12/18 03:00:00 AM,22.896,,,,
320,07/12/18 03:30:00 AM,22.705,,,,
321,07/12/18 04:00:00 AM,22.513,,,,
322,07/12/18 04:30:00 AM,22.345,,,,
323,07/12/18 05:00:00 AM,22.082,,,,
324,07/12/18 05:30:00 AM,21.939,,,,
325,07/12/18 06:00:00 AM,21.795,,,,
326,07/12/18 06:30:00 AM,21.676,,,,
327,07/12/18 07:00:00 AM,21.676,,,,
328,07/12/18 07:30:00 AM,21.748,,,,
329,07/12/18 08:00:00 AM,22.011,,,,
330,07/12/18 08:30:00 AM,22.321,,,,
331,07/12/18 09:00:00 AM,22.513,,,,
332,07/12/18 09:30:00 AM,22.729,,,,
333,07/12/18 10:00:00 AM,22.753,,,,
334,07/12/18 10:30:00 AM,22.753,,,,
335,07/12/18 11:00:00 AM,22.920,,,,
336,07/12/18 11:30:00 AM,23.400,,,,
337,07/12/18 12:00:00 PM,23.978,,,,
338,07/12/18 12:30:00 PM,24.436,,,,
339,07/12/18 01:00:00 PM,24.944,,,,
340,07/12/18 01:30:00 PM,24.919,,,,
341,07/12/18 02:00:00 PM,25.113,,,,
342,07/12/18 02:30:00 PM,25.234,,,,
343,07/12/18 03:00:00 PM,25.598,,,,
344,07/12/18 03:30:00 PM,25.550,,,,
345,07/12/18 04:00:00 PM,25.744,,,,
346,07/12/18 04:30:00 PM,25.890,,,,
347,07/12/18 05:00:00 PM,26.036,,,,
348,07/12/18 05:30:00 PM,26.085,,,,
349,07/12/18 06:00:00 PM,25.987,,,,
350,07/12/18 06:30:00 PM,25.768,,,,
351,07/12/18 07:00:00 PM,25.623,,,,
352,07/12/18 07:30:00 PM,25.428,,,,
353,07/12/18 08:00:00 PM,25.186,,,,
354,07/12/18 08:30:00 PM,24.944,,,,
355,07/12/18 09:00:00 PM,24.702,,,,
356,07/12/18 09:30:00 PM,24.460,,,,
357,07/12/18 10:00:00 PM,24.243,,,,
358,07/12/18 10:30:00 PM,24.050,,,,
359,07/12/18 11:00:00 PM,23.857,,,,
360,07/12/18 11:30:00 PM,23.689,,,,
361,07/13/18 12:00:00 AM,23.521,,,,
362,07/13/18 12:30:00 AM,23.376,,,,
363,07/13/18 01:00:00 AM,23.184,,,,
364,07/13/18 01:30:00 AM,23.040,,,,
365,07/13/18 02:00:00 AM,22.872,,,,
366,07/13/18 02:30:00 AM,22.729,,,,
367,07/13/18 03:00:00 AM,22.561,,,,
368,07/13/18 03:30:00 AM,22.417,,,,
369,07/13/18 04:00:00 AM,22.250,,,,
370,07/13/18 04:30:00 AM,22.106,,,,
371,07/13/18 05:00:00 AM,21.939,,,,
372,07/13/18 05:30:00 AM,21.795,,,,
373,07/13/18 06:00:00 AM,21.748,,,,
374,07/13/18 06:30:00 AM,21.652,,,,
375,07/13/18 07:00:00 AM,21.652,,,,
376,07/13/18 07:30:00 AM,21.676,,,,
377,07/13/18 08:00:00 AM,22.011,,,,
378,07/13/18 08:30:00 AM,22.369,,,,
379,07/13/18 09:00:00 AM,22.705,,,,
380,07/13/18 09:30:00 AM,23.184,,,,
381,07/13/18 10:00:00 AM,23.569,,,,
382,07/13/18 10:30:00 AM,24.146,,,,
383,07/13/18 11:00:00 AM,24.508,,,,
384,07/13/18 11:30:00 AM,24.968,,,,
385,07/13/18 12:00:00 PM,25.477,,,,
386,07/13/18 12:30:00 PM,25.283,,,,
387,07/13/18 01:00:00 PM,25.817,,,,
388,07/13/18 01:30:00 PM,26.451,,,,
389,07/13/18 02:00:00 PM,26.842,,,,
390,07/13/18 02:30:00 PM,27.407,,,,
391,07/13/18 03:00:00 PM,27.530,,,,
392,07/13/18 03:30:00 PM,27.825,,,,
393,07/13/18 04:00:00 PM,27.974,,,,
394,07/13/18 04:30:00 PM,28.097,,,,
395,07/13/18 05:00:00 PM,27.998,,,,
396,07/13/18 05:30:00 PM,27.554,,,,
397,07/13/18 06:00:00 PM,27.235,,,,
398,07/13/18 06:30:00 PM,26.891,,,,
399,07/13/18 07:00:00 PM,26.500,,,,
400,07/13/18 07:30:00 PM,26.182,,,,
401,07/13/18 08:00:00 PM,25.890,,,,
402,07/13/18 08:30:00 PM,25.623,,,,
403,07/13/18 09:00:00 PM,25.380,,,,
404,07/13/18 09:30:00 PM,25.113,,,,
405,07/13/18 10:00:00 PM,24.871,,,,
406,07/13/18 10:30:00 PM,24.629,,,,
407,07/13/18 11:00:00 PM,24.412,,,,
408,07/13/18 11:30:00 PM,24.195,,,,
409,07/14/18 12:00:00 AM,23.978,,,,
410,07/14/18 12:30:00 AM,23.761,,,,
411,07/14/18 01:00:00 AM,23.545,,,,
412,07/14/18 01:30:00 AM,23.352,,,,
413,07/14/18 02:00:00 AM,23.160,,,,
414,07/14/18 02:30:00 AM,22.992,,,,
415,07/14/18 03:00:00 AM,22.776,,,,
416,07/14/18 03:30:00 AM,22.609,,,,
417,07/14/18 04:00:00 AM,22.417,,,,
418,07/14/18 04:30:00 AM,22.250,,,,
419,07/14/18 05:00:00 AM,22.082,,,,
420,07/14/18 05:30:00 AM,21.891,,,,
421,07/14/18 06:00:00 AM,21.748,,,,
422,07/14/18 06:30:00 AM,21.652,,,,
423,07/14/18 07:00:00 AM,21.604,,,,
424,07/14/18 07:30:00 AM,21.700,,,,
425,07/14/18 08:00:00 AM,21.987,,,,
426,07/14/18 08:30:00 AM,22.250,,,,
427,07/14/18 09:00:00 AM,22.513,,,,
428,07/14/18 09:30:00 AM,22.920,,,,
429,07/14/18 10:00:00 AM,23.040,,,,
430,07/14/18 10:30:00 AM,23.304,,,,
431,07/14/18 11:00:00 AM,23.352,,,,
432,07/14/18 11:30:00 AM,23.569,,,,
433,07/14/18 12:00:00 PM,23.881,,,,
434,07/14/18 12:30:00 PM,23.978,,,,
435,07/14/18 01:00:00 PM,24.002,,,,
436,07/14/18 01:30:00 PM,23.954,,,,
437,07/14/18 02:00:00 PM,23.833,,,,
438,07/14/18 02:30:00 PM,23.761,,,,
439,07/14/18 03:00:00 PM,23.665,,,,
440,07/14/18 03:30:00 PM,23.641,,,,
441,07/14/18 04:00:00 PM,23.593,,,,
442,07/14/18 04:30:00 PM,23.497,,,,
443,07/14/18 05:00:00 PM,23.400,,,,
444,07/14/18 05:30:00 PM,23.304,,,,
445,07/14/18 06:00:00 PM,23.208,,,,
446,07/14/18 06:30:00 PM,23.136,,,,
447,07/14/18 07:00:00 PM,23.040,,,,
448,07/14/18 07:30:00 PM,22.920,,,,
449,07/14/18 08:00:00 PM,22.824,,,,
450,07/14/18 08:30:00 PM,22.705,,,,
451,07/14/18 09:00:00 PM,22.633,,,,
452,07/14/18 09:30:00 PM,22.537,,,,
453,07/14/18 10:00:00 PM,22.417,,,,
454,07/14/18 10:30:00 PM,22.321,,,,
455,07/14/18 11:00:00 PM,22.226,,,,
456,07/14/18 11:30:00 PM,22.130,,,,
457,07/15/18 12:00:00 AM,22.058,,,,
458,07/15/18 12:30:00 AM,21.939,,,,
459,07/15/18 01:00:00 AM,21.843,,,,
460,07/15/18 01:30:00 AM,21.748,,,,
461,07/15/18 02:00:00 AM,21.652,,,,
462,07/15/18 02:30:00 AM,21.557,,,,
463,07/15/18 03:00:00 AM,21.485,,,,
464,07/15/18 03:30:00 AM,21.366,,,,
465,07/15/18 04:00:00 AM,21.270,,,,
466,07/15/18 04:30:00 AM,21.175,,,,
467,07/15/18 05:00:00 AM,21.079,,,,
468,07/15/18 05:30:00 AM,20.960,,,,
469,07/15/18 06:00:00 AM,20.865,,,,
470,07/15/18 06:30:00 AM,20.817,,,,
471,07/15/18 07:00:00 AM,20.865,,,,
472,07/15/18 07:30:00 AM,20.984,,,,
473,07/15/18 08:00:00 AM,21.056,,,,
474,07/15/18 08:30:00 AM,21.199,,,,
475,07/15/18 09:00:00 AM,21.413,,,,
476,07/15/18 09:30:00 AM,21.533,,,,
477,07/15/18 10:00:00 AM,21.700,,,,
478,07/15/18 10:30:00 AM,21.939,,,,
479,07/15/18 11:00:00 AM,22.298,,,,
480,07/15/18 11:30:00 AM,22.920,,,,
481,07/15/18 12:00:00 PM,23.040,,,,
482,07/15/18 12:30:00 PM,23.521,,,,
483,07/15/18 01:00:00 PM,23.809,,,,
484,07/15/18 01:30:00 PM,24.002,,,,
485,07/15/18 02:00:00 PM,23.978,,,,
486,07/15/18 02:30:00 PM,23.954,,,,
487,07/15/18 03:00:00 PM,24.146,,,,
488,07/15/18 03:30:00 PM,24.581,,,,
489,07/15/18 04:00:00 PM,24.750,,,,
490,07/15/18 04:30:00 PM,24.895,,,,
491,07/15/18 05:00:00 PM,24.968,,,,
492,07/15/18 05:30:00 PM,24.823,,,,
493,07/15/18 06:00:00 PM,24.726,,,,
494,07/15/18 06:30:00 PM,24.605,,,,
495,07/15/18 07:00:00 PM,24.436,,,,
496,07/15/18 07:30:00 PM,24.315,,,,
497,07/15/18 08:00:00 PM,24.195,,,,
498,07/15/18 08:30:00 PM,24.074,,,,
499,07/15/18 09:00:00 PM,23.930,,,,
500,07/15/18 09:30:00 PM,23.785,,,,
501,07/15/18 10:00:00 PM,23.665,,,,
502,07/15/18 10:30:00 PM,23.569,,,,
503,07/15/18 11:00:00 PM,23.424,,,,
504,07/15/18 11:30:00 PM,23.280,,,,
505,07/16/18 12:00:00 AM,23.160,,,,
506,07/16/18 12:30:00 AM,23.040,,,,
507,07/16/18 01:00:00 AM,22.920,,,,
508,07/16/18 01:30:00 AM,22.776,,,,
509,07/16/18 02:00:00 AM,22.657,,,,
510,07/16/18 02:30:00 AM,22.537,,,,
511,07/16/18 03:00:00 AM,22.441,,,,
512,07/16/18 03:30:00 AM,22.369,,,,
513,07/16/18 04:00:00 AM,22.274,,,,
514,07/16/18 04:30:00 AM,22.202,,,,
515,07/16/18 05:00:00 AM,22.130,,,,
516,07/16/18 05:30:00 AM,22.082,,,,
517,07/16/18 06:00:00 AM,22.034,,,,
518,07/16/18 06:30:00 AM,22.034,,,,
519,07/16/18 07:00:00 AM,22.034,,,,
520,07/16/18 07:30:00 AM,22.106,,,,
521,07/16/18 08:00:00 AM,22.178,,,,
522,07/16/18 08:30:00 AM,22.298,,,,
523,07/16/18 09:00:00 AM,22.465,,,,
524,07/16/18 09:30:00 AM,22.729,,,,
525,07/16/18 10:00:00 AM,23.088,,,,
526,07/16/18 10:30:00 AM,23.665,,,,
527,07/16/18 11:00:00 AM,24.219,,,,
528,07/16/18 11:30:00 AM,25.016,,,,
529,07/16/18 12:00:00 PM,25.428,,,,
530,07/16/18 12:30:00 PM,25.647,,,,
531,07/16/18 01:00:00 PM,26.769,,,,
532,07/16/18 01:30:00 PM,27.014,,,,
533,07/16/18 02:00:00 PM,27.186,,,,
534,07/16/18 02:30:00 PM,27.825,,,,
535,07/16/18 03:00:00 PM,28.221,,,,
536,07/16/18 03:30:00 PM,28.568,,,,
537,07/16/18 04:00:00 PM,28.468,,,,
538,07/16/18 04:30:00 PM,28.593,,,,
539,07/16/18 05:00:00 PM,28.692,,,,
540,07/16/18 05:30:00 PM,28.568,,,,
541,07/16/18 06:00:00 PM,28.245,,,,
542,07/16/18 06:30:00 PM,28.048,,,,
543,07/16/18 07:00:00 PM,27.850,,,,
544,07/16/18 07:30:00 PM,27.579,,,,
545,07/16/18 08:00:00 PM,27.308,,,,
546,07/16/18 08:30:00 PM,27.063,,,,
547,07/16/18 09:00:00 PM,26.793,,,,
548,07/16/18 09:30:00 PM,26.573,,,,
549,07/16/18 10:00:00 PM,26.304,,,,
550,07/16/18 10:30:00 PM,26.134,,,,
551,07/16/18 11:00:00 PM,25.963,,,,
552,07/16/18 11:30:00 PM,25.768,,,,
553,07/17/18 12:00:00 AM,25.598,,,,
